dataset,index,source_start,source_end,author_eligible,source_eligible,eligible_gold,budget_5,budget_10,budget_20,budget_30,budget_50,original_10pct_budget,reference_input_sha256
niah_mv_v8,45,137,1220,313,257,152,13,26,52,78,129,32,6451d74baa30562bf422c6a1ac60fc4f1ab4d2f634b31bea5f9dfd8a50006623
niah_mv_v8,46,137,4207,880,825,152,42,83,165,248,413,88,3513e0700955f16b12cc1b005084914b8fc8073d4a696f484f9377c097669155
niah_mv_v8,47,137,1252,323,265,160,14,27,53,80,133,33,e7568afd6835693561aed813fa505dd7081688ac653e179d043c35864c0497cc
niah_mv_v8,48,137,1269,323,265,160,14,27,53,80,133,33,69f7d0e326c2dd79d9eb0c97087b8871916baffb8611de040fdeecc14eaf3942
niah_mv_v8,49,137,1275,323,265,160,14,27,53,80,133,33,2412377b1c07ef8968cf00b131ed15a73784370fe19476e9fb7f50c2410f953c
niah_mv_v8,50,137,4176,880,825,152,42,83,165,248,413,88,cce2484334a91b87c87f4c801ac1a754a4373ec4cc5f4e59eed9504a708364d5
niah_mv_v8,51,137,4168,880,825,152,42,83,165,248,413,88,e361068246e8f16ec186b5d6ec15ce8db0c3a196c745eface2884cd704a0496d
niah_mv_v8,52,137,1211,323,265,160,14,27,53,80,133,33,26575877d95db3b2f598b59a313fe05e6c77870af9890673a87a064e52650339
niah_mv_v8,53,137,1236,323,266,160,14,27,54,80,133,33,a6d84ae9f2cc0cd5b4f04bc96c58547c28a6247256c82019e8513fbab51aade1
niah_mv_v8,54,137,1259,313,257,152,13,26,52,78,129,32,ff57ab6f7e525ab25dbbd00b7f672bacb5ea79c6995dad1c4bba51753654f0af
niah_mv_v8,55,137,4175,880,825,152,42,83,165,248,413,88,232fd73a9d50a5fdf340950447fbe3825ef2ad0bc6ca62d868519b5bf3ec8818
niah_mv_v8,56,137,4175,880,825,152,42,83,165,248,413,88,718bc79bf64afd786bc25efa4191749b29aca161fb78af3229929da79fdecea1
niah_mv_v8,57,137,1260,333,273,168,14,28,55,82,137,34,6ca5270f0d2d70d321bff7d6b35fcec4b355256c5521d39c38cf1b1753ac801c
niah_mv_v8,58,137,1236,313,258,152,13,26,52,78,129,32,deec2243e6a1f2773fc4478bae636dca5d5b122df369a7aef64480b51a5b8999
niah_mv_v8,59,137,4168,880,825,152,42,83,165,248,413,88,0e9506aeaaa4e3a38c81f83fb49a525fe1c833ec7a1f8b8641f0abe1aba83827
niah_mv_v8,60,137,1268,323,265,160,14,27,53,80,133,33,546510a6a0374c7b483cef22489c4c6f553ea96271724458fcd1d1a56bb7268a
niah_mv_v8,61,137,1236,333,273,168,14,28,55,82,137,34,181984b944c4a712e4968954f7d3a9924bc1a06f93701334733991caebd7b9ee
niah_mv_v8,62,137,1267,323,265,160,14,27,53,80,133,33,eef800e599da61cff1da371086cab53e17183681e13c60d4577e68713a0807da
niah_mv_v8,63,137,4183,880,825,152,42,83,165,248,413,88,e2262ef15c38e448b9adfef092276588b8be47cbb18e9d9fd5b28b421271c14c
niah_mv_v8,64,137,1307,313,257,152,13,26,52,78,129,32,5c6a591427f8da566764723d56069ee665833ba0798bf23bdb858329974a8761
niah_mv_v8,65,137,4207,880,825,152,42,83,165,248,413,88,ef36b1379ec29828342fa667fe8debee9c1a0b86c877ea7cc7c67a50eaba59d0
niah_mv_v8,66,137,1299,343,281,176,15,29,57,85,141,35,a1e43b2c48bd31a2999ffe09ce3c5984833cd1b17ed6070e2365c8318630eca0
niah_mv_v8,67,137,4191,880,825,152,42,83,165,248,413,88,c7b7c1f758dd381c0e397f9021836adbc87c269272f832288aa7149064d5ac0b
niah_mv_v8,68,137,4152,880,825,152,42,83,165,248,413,88,d09699ae388b537daee311f5fac00287895d14df863451f71cd127c5e66aed8a
niah_mv_v8,69,137,4224,890,833,160,42,84,167,250,417,89,0dbbfdb4e9bdd4d3550477ca9186772606411631bf6cfdff11a95d72a2fbdd2e
niah_mv_v8,70,137,1253,343,281,176,15,29,57,85,141,35,531399b1067016824fc716ca0dc58caeb34289cd32a1fb6c2e13098d9a5e56f8
niah_mv_v8,71,137,1259,313,257,152,13,26,52,78,129,32,847614c6d39da15eaadf41f6f32f53cd9f8e9b89034a1f572d6584dfe009f409
niah_mv_v8,72,137,1236,303,249,144,13,25,50,75,125,31,aa9e17632bc9646dc16819406112c222a1269ae44268a3bfeaa0ad836acc2a53
niah_mv_v8,73,137,1218,323,265,160,14,27,53,80,133,33,16f2370e669fa06f8223a4d4a7fe2ed8331f7b64b25791c4d51e8381ce89ce81
niah_mv_v8,74,137,1270,323,265,160,14,27,53,80,133,33,4aa1089112be03bbf0b151bfc709e4ef9c0ab0909630fe92ae03125e0ac52870
niah_mv_v8,75,137,1237,303,249,144,13,25,50,75,125,31,9e79bb9b1d7c4f59df8e1e0bffe993c3c28195bfa56f6f268353b4c40ca4fe6f
niah_mv_v8,76,137,1219,313,257,152,13,26,52,78,129,32,6aa7a78c20cb746ff5ab8444e314cf679202810eab4a83ca3d95e9bcdc641fa1
niah_mv_v8,77,137,4151,880,825,152,42,83,165,248,413,88,2adb191505977d40c750bc658da141c140fb5cc19f8b1250b8605761455673d2
niah_mv_v8,78,137,4143,880,825,152,42,83,165,248,413,88,3b85570cb40161de5d946521a8b892b54e1d7d46ea78bf0da7d496051a1fa8a3
niah_mv_v8,79,137,1203,323,265,160,14,27,53,80,133,33,b2b995a7c37d76a810aaa5c938772618d7d713a3267b261835f01b546dcdd07b
niah_mv_v8,80,137,4160,880,825,152,42,83,165,248,413,88,060afff32963a0c3be71cbf77d90e620a439400a6dd01f32036cd729a5382b2d
niah_mv_v8,81,137,1219,313,257,152,13,26,52,78,129,32,f41b3b80c4ffc4bb6eb51b0aa6d681d0cd07afca0e865a44585bdf18e0619bc8
niah_mv_v8,82,137,1251,323,265,160,14,27,53,80,133,33,9642a766483791b1668a8750c023c5a26eaae802aaaf28c9a0818342f87e4adb
niah_mv_v8,83,137,4176,880,825,152,42,83,165,248,413,88,e3f9784dddda6ab767750522d7f3ede85c0d28fa11ae4208ce953a35e1356be7
niah_mv_v8,84,137,4152,880,825,152,42,83,165,248,413,88,c92a2093516fa0df5b24b331c431f33078385e8017601fd4c39037e27c3b5de8
niah_mv_v8,85,137,4191,890,833,160,42,84,167,250,417,89,f9c2aeaff3e8afab031577ae5607ac8925221827077bd8dc31babc0c08799e64
niah_mv_v8,86,137,4168,880,825,152,42,83,165,248,413,88,a66884212739bb29f9e392dc2ef1d6147a0880372f1e66759d8e39cd93576b43
niah_mv_v8,87,137,4160,880,825,152,42,83,165,248,413,88,d09e6b732341ffd71815662bffa08f883f20e47a4b381aed6a2dce8d107167ed
niah_mv_v8,88,137,1259,323,265,160,14,27,53,80,133,33,fb042d656fb852f44cba63f42a5227f049acb997bf182f1092c1e6ef7334f561
niah_mv_v8,89,137,1235,323,265,160,14,27,53,80,133,33,7955cde1b65a4e0179cd3ac901305bf391f8f7e074fc8cfd922f305d7157e0df
niah_mv_v8,90,137,1220,323,266,160,14,27,54,80,133,33,95d4f92cf5ab6fecb399fb7a192d3307e7035e8d99c09b02d37946222d192b74
niah_mv_v8,91,137,1219,313,258,152,13,26,52,78,129,32,9bec70180ff1ed61698b49847cc12fa01ed3e017d4507ed45c0d724063765fd0
niah_mv_v8,92,137,4200,880,825,152,42,83,165,248,413,88,38b0de87e6538be5300bcba4d2388c54f24c222bb1598c45862af215504b77cd
niah_mv_v8,93,137,4159,880,825,152,42,83,165,248,413,88,5a071971d22d17aef0fd6f2eaffff464952c2d3549bcf977ff4b35d612d8c759
niah_mv_v8,94,137,1315,323,265,160,14,27,53,80,133,33,12b224ddbf7f6681c9793db983ec7558f01bcbc0268cb360ab7015fe0f2fb4f4
niah_mv_v8,95,137,4159,870,817,144,41,82,164,246,409,87,6299fe5a05db9dcad1242894859b0da7819b4ddf9d78413e3ac1ea3648ba59cb
niah_mv_v8,96,137,1227,313,257,152,13,26,52,78,129,32,1f8e80a91eabd28e548486be66a51b4a75a5f23d710e9aabd4c64c2b8a55a81f
niah_mv_v8,97,137,1251,323,265,160,14,27,53,80,133,33,8016b2a724f5daf1c0ba46fc66f18863fbbcd4886b19626b1e71e578eba9260d
niah_mv_v8,98,137,4208,880,825,152,42,83,165,248,413,88,7889f002f4936d0e735b942a376b7726a50fb376393fd46f20b72f9cb341ba90
niah_mv_v8,99,137,4191,870,817,144,41,82,164,246,409,87,7e408b3f050861319330f7b25d848eae806b4b33ec6dda66e985c4e7609c3db2
vt_h2_c3,0,1906,3270,814,329,26,17,33,66,99,165,82,a47472360ddff8e290f2216ff86a06a983ed05c7c7b80f46417d33d2331bbf03
vt_h2_c3,1,1906,3270,813,330,27,17,33,66,99,165,82,8bd0df4d4bff270b939875a0e6a87f8f60bd7d25322a2e9d329114ac6f5b5424
vt_h2_c3,2,1906,3270,817,332,29,17,34,67,100,166,82,e4fc735516535cbeee0a0d60786a12318a4589f29ac386bc8566d7a91a16b3a6
vt_h2_c3,3,1906,3270,825,337,27,17,34,68,102,169,83,a27331ffe91bb3fa56cce6e78804e0fe0446b90b619b1566a15c8c2238e5bfaa
vt_h2_c3,4,1906,3270,817,334,30,17,34,67,101,167,82,33a60ea10d0d5ddf7ece8f2e6b544c3b654775ddf84aebcfc2b26deae2a77746
vt_h2_c3,5,1906,3270,821,336,30,17,34,68,101,168,83,49a4675a15e99ae0f672ee5f8c73749cb8cc82a545b88a4f23e369273a1002b1
vt_h2_c3,6,1906,3270,819,334,29,17,34,67,101,167,82,b4b7a372bb9b17069f5479fba19f38cfcbeb236eb72a844c5cdcd73438263e77
vt_h2_c3,7,1906,3270,812,327,28,17,33,66,99,164,82,b014d4e4e5487dd2cd68b15de5063507f3faada506bb1fb902b56dcfa093a1c8
vt_h2_c3,8,1906,3270,818,333,31,17,34,67,100,167,82,64359eea89048020c13a3a28d2203d2dc5c5b270f6f73c6afda953f9716ea228
vt_h2_c3,9,1906,3270,811,331,28,17,34,67,100,166,82,fb6846326e9a1978d85ea17842711adf79bbd617da297feee1e45951a6233653
vt_h2_c3,10,1906,3270,818,330,27,17,33,66,99,165,82,6cdbf0993d03bf2749c8daceeff5fff3d9502ba27ab7cc7e9370841a9cf0fa8e
vt_h2_c3,11,1906,3270,820,335,32,17,34,67,101,168,82,d6a10096153ffc064ddb49f0b9e5515f01ecdf6aba0dc8940e6a2ec852d193cb
vt_h2_c3,12,1906,3270,820,335,29,17,34,67,101,168,82,3587f2035643e5db63cf6df59095164eca22e98ea6f6b636513a56a797bf497f
vt_h2_c3,13,1906,3270,817,332,28,17,34,67,100,166,82,11dbb5bf085a2a46fcd17a6badc46f797f984fdf1ac2e49979f8cb12653a3d8b
vt_h2_c3,14,1906,3270,825,338,30,17,34,68,102,169,83,1a3a334c327ab909a30cd68366157a89dcd02a199ae6014808b0a3ec9f5816b0
vt_h2_c3,15,1906,3270,823,338,30,17,34,68,102,169,83,1dc2a3dce130626542889a7834f2aac1024001026caca635f8b0f4f235151077
vt_h2_c3,16,1906,3270,824,339,29,17,34,68,102,170,83,7e101c75ff387c6d272b9ef2d06344e957c836152af19c064bbc68146aac569e
vt_h2_c3,17,1906,3270,817,332,29,17,34,67,100,166,82,103a295e3d299d17c687ef6b022f9b8dd4f1e08b2f7377dd9b54c499873f02ae
vt_h2_c3,18,1906,3270,821,336,28,17,34,68,101,168,83,543c682b2a7e4f86fe9a659cf4d6ff5f9a371a4cae7ed768678436f60450633a
vt_h2_c3,19,1906,3270,821,336,29,17,34,68,101,168,83,57e37c5783da7d674f756db8ec3d0e27dd0950efffe981abe867410b04f81d40
vt_h2_c3,20,1906,3270,816,331,28,17,34,67,100,166,82,16039fab4fcc49d4619915c105327212d9e3154116117d109746544461950621
vt_h2_c3,21,1906,3270,814,329,26,17,33,66,99,165,82,41d83c6f99d0e8d4c41c1cac5390ec2e6f5b4614569c45970cee88a91c40038e
vt_h2_c3,22,1906,3270,812,329,30,17,33,66,99,165,82,d95565528f60da18fa85faeed80f8a9a06b88c2d4d53024b93b62233ed16202c
vt_h2_c3,23,1906,3270,816,331,30,17,34,67,100,166,82,a3253d63a5802463b18d0f35eb3fd861aca3584cec1e0fa8bd0a10d7a8d43016
vt_h2_c3,24,1906,3270,818,333,30,17,34,67,100,167,82,42716ebab2e977b5473bc15f77ca51bf38599a73095c5c89f0a670defd286f0d
vt_h2_c3,25,1906,3270,820,335,27,17,34,67,101,168,82,9a142a5937c00861f53c7408845381b2625ac5f8d6ca5efe173e4964dbe8c94f
vt_h2_c3,26,1906,3270,819,334,30,17,34,67,101,167,82,dbe3a96f9262b67732684f08937addac92ea607b35a88f6085b9b872418d6c94
vt_h2_c3,27,1906,3270,824,339,29,17,34,68,102,170,83,68158749815bf424ff8d521980e2e3c710ce9b02f9812f056e6b23898dc8f317
vt_h2_c3,28,1906,3270,817,329,26,17,33,66,99,165,82,cf17e75a58ce2b7eb165b537aecea0be8db92c59d9c7f3a97b30e0c89163e55c
vt_h2_c3,29,1906,3270,815,330,27,17,33,66,99,165,82,fa9f93944e9ccd3a8943b559386f18823866ce243ef29509bdfa079b5909f961
vt_h2_c3,30,1906,3270,817,332,28,17,34,67,100,166,82,3fb106837960062ddcc197f06dbc84d22faa49203d9d13d3e15ee9be4ea81324
vt_h2_c3,31,1906,3270,824,339,30,17,34,68,102,170,83,758723c6c920594d7db4b93ee76a7b36b3d1dde2348b78114073e01bd3eada26
vt_h2_c3,32,1906,3270,822,337,30,17,34,68,102,169,83,86a69aab3af610faa4c07b8473fb08453a7b371ec1e3758f4caf1d7546663dcf
vt_h2_c3,33,1906,3270,817,332,29,17,34,67,100,166,82,e28d9ec24656ef44be08f84dc691908707e45174407d6fa314db5e9638feed8f
vt_h2_c3,34,1906,3270,815,330,26,17,33,66,99,165,82,fe5236c40a46f3994bf69cde3e89965537c38bc396cdd28c9ddd4427ef1864c9
vt_h2_c3,35,1906,3270,816,334,30,17,34,67,101,167,82,fd6b125362b1813207f4c800bd3ed611497ca0c064dd24f5bc67c7d5c945a0ac
vt_h2_c3,36,1906,3270,818,333,28,17,34,67,100,167,82,1ad3fba363eafb6d983a307c246626b1e0cc1dc5900a9e77916ac290db46fc89
vt_h2_c3,37,1906,3270,826,338,31,17,34,68,102,169,83,4db5dd9c741ca832d690f6a8e741e1cacd9e6fa89a7db3b347931da1364faa48
vt_h2_c3,38,1906,3270,816,331,28,17,34,67,100,166,82,149dc9dee0c1df5a8b0e56c077adc03708b9ef07e36f93dd8e57a2d53ce02ace
vt_h2_c3,39,1906,3270,817,332,28,17,34,67,100,166,82,b755ae080230f7553f538f542abfb1d4031b75d820b41c57370cce131b68fc63
vt_h2_c3,40,1906,3270,825,337,29,17,34,68,102,169,83,b0e5fdd20c20be67df66ea49761941ddc48cfb786969b2af0f20dddfe2d9ae53
vt_h2_c3,41,1906,3270,817,332,32,17,34,67,100,166,82,3cc0af1543367b39e848a5a9d040213d112de84da3a6d86ad8054f135af2f953
vt_h2_c3,42,1906,3270,818,330,28,17,33,66,99,165,82,1af49e220c6ff8caba2ad5a6c25097289b3e96cceaccb3cb63f1b93671399575
vt_h2_c3,43,1906,3270,821,338,30,17,34,68,102,169,83,c5cddfd43e98a09e4951f875d6ec54982efddfab5693899b833bfde62308fa59
vt_h2_c3,44,1906,3270,819,336,31,17,34,68,101,168,82,178279f44d425ff867bebbe8f3079ee36f28154d54f32faf626f1388644d0556
vt_h2_c3,45,1906,3270,818,333,30,17,34,67,100,167,82,d858ac3213cb0999a677ee969206af1d1d4db013806659b683c6e392a562cc24
vt_h2_c3,46,1906,3270,816,331,28,17,34,67,100,166,82,d754c0fd03dc2702f70c04a27b27686457a7322b799dea85f96e2bc97332ba39
vt_h2_c3,47,1906,3270,814,329,26,17,33,66,99,165,82,dfb544785a2f0b7c45bce25f43c62f57958c516cb82972d582cb1c666544116c
vt_h2_c3,48,1906,3270,813,331,28,17,34,67,100,166,82,b0cb2cbe996cb184fe809a92a03b481707666860dcf431e6ce32bf1518e53174
vt_h2_c3,49,1906,3270,814,329,28,17,33,66,99,165,82,dafdcdd2ac2529ab6c1b9e2908d40d45de822da90ee43b25477abdcd3be17059
vt_h2_c3,50,1906,3270,819,331,27,17,34,67,100,166,82,d021987d30210fab0c2e4a2a1ab26d04a001a8d00f79b6d344d64f5840bc6e3a
vt_h2_c3,51,1906,3270,815,330,27,17,33,66,99,165,82,5a7f443afb6d37419cf261ebf7ac3d02251c4bb0e397444436828a1ad3e35681
vt_h2_c3,52,1906,3270,817,332,29,17,34,67,100,166,82,65e012ebc22870cc0f0113db5cb46a70db0abc22d586885fa177c8d5a7bdfa3b
vt_h2_c3,53,1906,3270,821,333,30,17,34,67,100,167,83,216081abd433c4d6cb517f53157d63103089cefda9bf318d921a088faf2fc365
vt_h2_c3,54,1906,3270,818,333,30,17,34,67,100,167,82,e2abd3d30020a570bb59cc1c4820c7e7df76b8fab5ed0986d6868aee1a0edd78
vt_h2_c3,55,1906,3270,815,330,28,17,33,66,99,165,82,cd2caa6dca3ad00901f8be1aeaefb6877749481ef0a7eca768128997e1e3c9b1
vt_h2_c3,56,1906,3270,817,330,28,17,33,66,99,165,82,b854a4a1d382c029b77a13e8b23d15a151838d0e17f7faedae114fbe36a24317
vt_h2_c3,57,1906,3270,820,335,30,17,34,67,101,168,82,137aca4b48f753aaff11882acdc4268df84058682cedc714fda9ffb15d61ea65
vt_h2_c3,58,1906,3270,818,333,28,17,34,67,100,167,82,964ffaeb49c2fda5a1c787e54bfd270336c08f247fa32351fd08d80b962ce210
vt_h2_c3,59,1906,3270,815,330,27,17,33,66,99,165,82,d3df6e4ad87c139d50367fa0cb5372aff5d79c43b875d4718ace8a60c0370cb9
vt_h2_c3,60,1906,3270,818,333,29,17,34,67,100,167,82,30cacf2e12417888f7ad9fec14b420df69543519c3eb041aab981b5fddb7907e
vt_h2_c3,61,1906,3270,815,330,26,17,33,66,99,165,82,8069331257acede7b8c7c3711281a3fc8c212869483afbd02011752baa3989d8
vt_h2_c3,62,1906,3270,824,336,29,17,34,68,101,168,83,8b41388a8d1c6a6f76ec0f93c8aec8a0883c327681ac5e2d5a692b41e5a0fe48
vt_h2_c3,63,1906,3270,821,333,28,17,34,67,100,167,83,5e9fdb1c0d41a8622dfc7a515b929a7d7902531fb3c628c4e2f811801d4f1aae
vt_h2_c3,64,1906,3270,819,334,26,17,34,67,101,167,82,62161e84b9576e297d46f91dcb87d95dee53c3dea107d5dc3c2117fd9fc1f7bf
vt_h2_c3,65,1906,3270,820,335,28,17,34,67,101,168,82,d7c92814492cce8b1e3b27a074db72c57fa93beaa27126511ce7f3271e28e13f
vt_h2_c3,66,1906,3270,818,334,31,17,34,67,101,167,82,18e928a70c36e5595877368fe6669b0f5a297b735db17fbd3e6a7478d382d69a
vt_h2_c3,67,1906,3270,812,330,30,17,33,66,99,165,82,20323ef01a11d44c1f3114265cde9e86945837173c722da512386f5dcfe882dd
vt_h2_c3,68,1906,3270,818,333,30,17,34,67,100,167,82,a6ed7beb7386217ef3bce8ce05d5dd050d4d409bc6a39a9bd58e664e53191318
vt_h2_c3,69,1906,3270,814,329,26,17,33,66,99,165,82,2fc474f6f33532c38cb390fa9ece4b84a4bfcf1c2513a35c93d0f6b5d46c6c33
vt_h2_c3,70,1906,3270,820,332,30,17,34,67,100,166,82,060bac83c6b1631a90a9c49ceeb84901f80a8156a51b678fa455b1bd8a941650
vt_h2_c3,71,1906,3270,814,331,28,17,34,67,100,166,82,5b812f1320e2e0f47f5ca9d2d2e96f71c8783808dd2938687ea60715fd31ac7f
vt_h2_c3,72,1906,3270,819,337,29,17,34,68,102,169,82,023e04ee20c5f42a224102392f0d7bb1aabed014a2e1ed012ded916849676d47
vt_h2_c3,73,1906,3270,821,333,30,17,34,67,100,167,83,90e0da7b7ea2c72547ead3b106e754ff1db452b7f6bd705b4a1279349a832cd5
vt_h2_c3,74,1906,3270,814,331,28,17,34,67,100,166,82,b8b348c179592ba70fb65c76d9a0d0fc64d4ec61fffe468e41029caff92068ba
vt_h2_c3,75,1906,3270,816,331,28,17,34,67,100,166,82,b581507a2c9089622adde487f9468abc6a77112c1c72edad33c77ca98745babe
vt_h2_c3,76,1906,3270,818,333,28,17,34,67,100,167,82,9cd8592d40449ce5312a35843435c27b76b4218d8b13d6fc73ad269464148cbc
vt_h2_c3,77,1906,3270,821,336,30,17,34,68,101,168,83,7047adc2dc1fc4af56986959d1c50a186243aa882dcb699ff2d14305e7687274
vt_h2_c3,78,1906,3270,816,333,28,17,34,67,100,167,82,55232488955d0d16c0d0df1d489ea0ce48e4f143b7c9eba68c347650f8a43d47
vt_h2_c3,79,1906,3270,820,338,28,17,34,68,102,169,82,bac5b8ad3b17b3159a7785996afb6ad9adeb44c0d3c8b1937bcc7471e86f8783
vt_h2_c3,80,1906,3270,824,334,28,17,34,67,101,167,83,3a67df1f760c802a94c7f7fa0e9a9513f5f121d48cad87a9897d65e2b69b3fbd
vt_h2_c3,81,1906,3270,818,333,28,17,34,67,100,167,82,313b3da336a041f0f16321da6967f583f5607984c34514f93c4b633e25fb8581
vt_h2_c3,82,1906,3270,822,337,28,17,34,68,102,169,83,dcaef91f4c97ac31944798a344518db59637c24c6ba032829fac46ef7b4d9503
vt_h2_c3,83,1906,3270,818,333,29,17,34,67,100,167,82,29370e51b0fcce240a7621b30fdad467e0d12371354c5ffbf1d3637768233b93
vt_h2_c3,84,1906,3270,815,330,26,17,33,66,99,165,82,c8cd8858f55d9c7e35c8435469645e46990aed9fd3131dd0559450df9f770874
vt_h2_c3,85,1906,3270,820,338,30,17,34,68,102,169,82,975b388f9159c59f72b1ca4040a04a52acac47cc356d301d0f4aeca2aa1605b7
vt_h2_c3,86,1906,3270,816,333,31,17,34,67,100,167,82,641064616a97dfd40f13aef1e46096fa238572ad777ac71218a46f83aebca957
vt_h2_c3,87,1906,3270,821,339,30,17,34,68,102,170,83,f541996ee13918b4e3fb8d39abd30916b94065d97fa36f788d2e694a394f4ba9
vt_h2_c3,88,1906,3270,819,334,29,17,34,67,101,167,82,8dd6510393156fb85d4110cb9d68e4b99e57301ba802780d332f63308d88f3b4
vt_h2_c3,89,1906,3270,818,333,28,17,34,67,100,167,82,83813b94d87e49c9d0dbf6881f539d0a5c32c41bfd9f829fc6ced7ee6647b407
vt_h2_c3,90,1906,3270,818,333,30,17,34,67,100,167,82,284a0910e919c2285aa95db60a7a7744758e96d56354a96f7b7a5388871003b4
vt_h2_c3,91,1906,3270,817,332,28,17,34,67,100,166,82,ac3e47534c184b7ac46b557afada4c549b81eb24acf6e65ba8e3f703e688fa1c
vt_h2_c3,92,1906,3270,816,331,28,17,34,67,100,166,82,bc219395dd65674203642abb76ca16eb54f256ea167959a950e359097b0d83ea
vt_h2_c3,93,1906,3270,817,332,29,17,34,67,100,166,82,f3d5853b1747815640b64d5db80daf532587d99301d067e7847552b5bda225d8
vt_h2_c3,94,1906,3270,819,334,30,17,34,67,101,167,82,d99c64eb3ff82ba2fc050073c8a74c7b5e4ec6aaff090e63a6ba9c8a8e063296
vt_h2_c3,95,1906,3270,827,342,31,18,35,69,103,171,83,04f72998c303d6f19672df696bbd88940208122dafee998abb9d81b27c08e020
vt_h2_c3,96,1906,3270,818,333,30,17,34,67,100,167,82,665be1708f3dc354f0c9da868d09d033bb6850846441b8538d0c0ab44084f92c
vt_h2_c3,97,1906,3270,815,333,27,17,34,67,100,167,82,cb9214761f455a259e88ddd47fd1dd57f2bfa963253d5f1fd66b923ece1ac830
vt_h2_c3,98,1906,3270,820,335,29,17,34,67,101,168,82,1f062f50fa7fb381cb28caca7f1094fa53b7c1a3e41903e1c8b3cd239243cf80
vt_h2_c3,99,1906,3270,812,332,28,17,34,67,100,166,82,927fd4a480281a2104687eb95211c7df7fd0fe9091ba877c456035751e661b79
vt_h4_c1,0,1934,3396,816,336,51,17,34,68,101,168,82,867ab42c658f77c6eb8a81327caa5529d1b2421c81fd34748663d9e7f6c79328
vt_h4_c1,1,1934,3396,813,333,48,17,34,67,100,167,82,0876c11773d9c2f333d15c7765447736d741d6bd711479264a070a3981b8dde9
vt_h4_c1,2,1934,3396,811,331,46,17,34,67,100,166,82,8c376e1ae01c57f7761f97e998cf92de22ab0bfdc42256b5a789c622766da8ca
vt_h4_c1,3,1934,3396,812,332,47,17,34,67,100,166,82,d7e6f1991e80e9f7334969ae644ced990180a47039a7445d50d4e5d1d1510084
vt_h4_c1,4,1934,3396,817,337,52,17,34,68,102,169,82,4f3ec9afe5f564911c71e7bbc169a5253962cb49a1efbc1e50cfbdc158fd3162
vt_h4_c1,5,1934,3396,810,331,46,17,34,67,100,166,81,6e38d3304a529515a6fe62a66ae412f29715473dea04d4e45d900d1954c70b97
vt_h4_c1,6,1934,3396,811,331,46,17,34,67,100,166,82,35efe4fe059a239958d287e4b56db45b34b49549d20ebdaa4494bbbe83bd6359
vt_h4_c1,7,1934,3396,810,330,45,17,33,66,99,165,81,98c430cdb051d8a67b8164399503d7b078ddef05c32ce700fa849afdb3f5aeeb
vt_h4_c1,8,1934,3396,814,331,46,17,34,67,100,166,82,bbb63551dd383562bb0f6e15fc56f93bbaa4365bf3881579c2bf00baed67e5b1
vt_h4_c1,9,1934,3396,815,334,49,17,34,67,101,167,82,450e5d94f11c2befd33fbe333c4436a43527be6a7f64c8c49be6286d5a013e1a
vt_h4_c1,10,1934,3396,817,331,46,17,34,67,100,166,82,3cc3ac2e872274a372db4d915e08327a0cf20ce514ba640d3d70e26edd0e4116
vt_h4_c1,11,1934,3396,813,333,48,17,34,67,100,167,82,7da3612eb3dbba3b4c2d600bf16543913ac1238619c34b25ad68c4037ff04f3a
vt_h4_c1,12,1934,3396,822,339,54,17,34,68,102,170,83,35b3771b07b5acad08d4cff93186bc7d3ccbd3e558f558cf6585ba6d8f8c6bd1
vt_h4_c1,13,1934,3396,813,333,48,17,34,67,100,167,82,6d907b49a296bdcfdf9d0d816d12ab0c09b3f8e42d3bed07ac2cb11639271f2b
vt_h4_c1,14,1934,3396,820,337,52,17,34,68,102,169,82,79099cc1d3b689d98750ad5b8870a3bf8af64ce465fd3aa7b2f7ee8566bdb960
vt_h4_c1,15,1934,3396,811,331,46,17,34,67,100,166,82,b2db0adbbec83072545a658f187a3c41c0525619a06176207149fb416173c766
vt_h4_c1,16,1934,3396,814,331,46,17,34,67,100,166,82,309b36e5b5eae33d4474763b837f1f3a62018882c0b6e171bb2d0b1040ed83d0
vt_h4_c1,17,1934,3396,809,329,44,17,33,66,99,165,81,8c5279973e1e9743b7eaaa3c669d468858b6f860905b294e0c32cb6156abd7e9
vt_h4_c1,18,1934,3396,813,330,45,17,33,66,99,165,82,363cc24617ca1a68fa2b8ff151b8cf8bf39b40186d9d5774000d7dc3ee19de7b
vt_h4_c1,19,1934,3396,817,334,49,17,34,67,101,167,82,43badd99d475aa4ca6a56cd46635c0c1d3907832ebb5e01f31bf790c6c8d5396
vt_h4_c1,20,1934,3396,812,332,47,17,34,67,100,166,82,1c10456af3be99bd63372553f7b27ab87dda17620ac9e6693f1b6d56a9f31e74
vt_h4_c1,21,1934,3396,812,335,50,17,34,67,101,168,82,2ff7d6bb77957b94324f8d598f53f9a6a0fbdb6cc91587bb08524503aaee6832
vt_h4_c1,22,1934,3396,814,334,49,17,34,67,101,167,82,96b865d313b062e17bc7cc9f2d7bb1d7318e9d32b6ad53a2de18b675e7cad445
vt_h4_c1,23,1934,3396,815,335,50,17,34,67,101,168,82,210c474b499e0e2771e88f2b41f11550bc7f658b848c9404f4891d7d85028713
vt_h4_c1,24,1934,3396,813,333,48,17,34,67,100,167,82,89927001c74a3ed5dab1ae75f8532e6d9b3a0292f141f310fb961a28a13b9894
